response_id,age_group,gender,employment_status,income,education,location_type,household_size,health_consciousness,exercise_frequency,fitness_goal,hydration_importance,daily_water_intake,bottle_type,monthly_beverage_spend,interest_level,purchase_likelihood,willingness_to_pay_continuous,willingness_to_pay_category,weekly_usage,purchase_preference,sustainability_importance,early_adopter_score,premium_willingness_score,health_condition_Diabetes (Type 1 or 2),health_condition_High blood pressure,health_condition_High cholesterol,health_condition_Heart disease,health_condition_Kidney disease,health_condition_Food allergies,health_condition_None of the above,barrier_I forget to drink,barrier_Plain water is boring/tasteless,barrier_I don't feel thirsty,barrier_It's inconvenient to carry water,barrier_I prefer other beverages,"barrier_Health reasons (frequent bathroom trips, etc.)",barrier_Nothing prevents me,consume_location_At home,consume_location_At work/school,consume_location_At the gym,consume_location_During commute,consume_location_Restaurants/cafes,consume_location_Outdoor activities,beverage_Plain water,"beverage_Flavored water (e.g., LaCroix, Hint)","beverage_Sports drinks (e.g., Gatorade, Powerade)","beverage_Energy drinks (e.g., Red Bull, Monster)","beverage_Enhanced water (e.g., Vitaminwater, Smartwater)",beverage_Coffee,beverage_Tea,beverage_Soda/soft drinks,beverage_Juice,beverage_Protein shakes,beverage_Pre-workout drinks,"beverage_Electrolyte tablets/powders (e.g., Nuun, Liquid I.V.)","beverage_Squeeze flavor enhancers (e.g., MiO, Crystal Light)",beverage_Kombucha,beverage_Coconut water,priority_Taste/flavor variety,"priority_Nutritional benefits (vitamins, minerals)",priority_Low/zero sugar,priority_Natural ingredients,priority_Caffeine content,priority_Electrolytes,priority_Protein content,priority_Convenience/portability,priority_Price/affordability,priority_Brand reputation,priority_Environmental sustainability,priority_No artificial ingredients,used_product_Cirkul (flavor cartridge bottle),used_product_Air Up (scent-based bottle),used_product_MiO/liquid flavor drops,"used_product_Dissolvable tablets (Nuun, Liquid I.V.)","used_product_Powder packets (Crystal Light, etc.)",used_product_Pre-flavored bottled water,used_product_None of the above,appealing_Convenience/ease of use,appealing_Portion control,appealing_No mixing required,appealing_Flavor variety,appealing_Nutritional customization,appealing_Portability,appealing_Hygiene (single-use),appealing_Helps me drink more water,appealing_Health benefits,appealing_Nothing appeals to me,concern_Price/cost per use,concern_Environmental waste (single-use plastic),concern_Powder might not dissolve well,concern_Artificial ingredients,concern_Limited flavor options,concern_Not compatible with my bottle,concern_Prefer other methods,concern_No concerns,price_15_perception,price_25_perception,price_35_perception,price_45_perception,price_60_perception,"flavor_Citrus (lemon, lime, orange)","flavor_Berry (strawberry, blueberry, raspberry)","flavor_Tropical (mango, pineapple, coconut)",flavor_Mint/herbal,flavor_Green tea/matcha,flavor_Coffee-flavored,flavor_Neutral/unflavored (just nutrients),flavor_Sour/tangy,flavor_Sweet/dessert-inspired,"benefit_rank_Energy boost (caffeine, B-vitamins)",benefit_rank_Hydration/electrolytes,"benefit_rank_Immunity support (Vitamin C, zinc)",benefit_rank_Focus/mental clarity,benefit_rank_Recovery (post-workout),benefit_rank_Digestive health (probiotics),benefit_rank_Antioxidants,"benefit_rank_Skin health (collagen, biotin)",benefit_rank_Weight management,benefit_rank_General vitamins/minerals,specialized_Sugar-free (for diabetics),specialized_Keto-friendly,specialized_Vegan,specialized_Organic/natural only,"specialized_Allergen-free (gluten, dairy, soy)",specialized_Kid-friendly formulas,"specialized_Senior-optimized (bone health, etc.)",specialized_Athletic performance,specialized_None - prefer standard versions,"discovery_Social media (Instagram, TikTok, Facebook)",discovery_Friends/family recommendations,discovery_Health/fitness influencers,discovery_Online reviews,discovery_In-store displays,discovery_TV/online ads,discovery_Health blogs/websites,discovery_Nutritionist/doctor recommendation
533,65+,Male,Employed part-time,"$25,000 - $49,999",High school or less,Urban area (city),3,4,4-6 times per week,Weight loss,4,Nov-13,Stainless steel/insulated bottles,Less than $20,3,Probably would purchase,1.07,$1.01 - $1.50,06-Oct,Individual caps (as needed),2,3,5,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,Bargain,Bargain,Expensive,Expensive,Too Expensive,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0
534,35-44,Male,Employed full-time,"$75,000 - $99,999",Bachelor's degree,Urban area (city),3,3,Rarely,No specific goal,3,08-Oct,Other,$40-$59,4,Probably would purchase,0.76,$0.76 - $1.00,01-Feb,Individual caps (as needed),4,3,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,Acceptable,Bargain,Too Expensive,Too Expensive,Acceptable,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
535,45-54,Female,Employed full-time,"$25,000 - $49,999",Bachelor's degree,Urban area (city),3,3,2-3 times per week,Weight loss,4,14+,Reusable plastic bottles,$20-$39,3,Might or might not purchase,0.25,$0.25 - $0.50,03-May,Individual caps (as needed),1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,Expensive,Expensive,Expensive,Too Expensive,Too Expensive,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
536,55-64,Male,Retired,"$25,000 - $49,999",Some college,Urban area (city),1 (Just me),2,Rarely,No specific goal,1,14+,Disposable plastic bottles,$20-$39,1,Probably would purchase,0.25,$0.25 - $0.50,03-May,"Multi-packs (e.g., 10-pack, 20-pack)",2,3,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Too Expensive,Too Expensive,Too Expensive,Expensive,Too Expensive,0,1,0,0,0,1,1,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
537,45-54,Female,Employed full-time,"$50,000 - $74,999",Master's degree,Urban area (city),3,3,2-3 times per week,Muscle building,2,05-Jul,I don't carry a water bottle,$20-$39,3,Probably would purchase,1.37,$1.01 - $1.50,06-Oct,Variety packs (multiple flavors),4,2,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,Too Cheap,Acceptable,Acceptable,Acceptable,Too Expensive,1,1,0,1,0,1,1,1,0,0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
538,25-34,Female,Employed full-time,"$50,000 - $74,999",Bachelor's degree,Urban area (city),2,3,Daily,General fitness/health,2,05-Jul,Stainless steel/insulated bottles,$20-$39,4,Definitely would purchase,2.36,$2.01 - $2.50,01-Feb,"Specialized bundles (e.g., diabetic-friendly pack)",3,3,4,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,Too Cheap,Too Cheap,Too Cheap,Acceptable,Bargain,1,1,1,1,1,1,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
539,35-44,Female,Employed full-time,"$25,000 - $49,999",Doctoral or professional degree,Suburban area,3,5,Daily,Muscle building,4,Nov-13,Stainless steel/insulated bottles,$20-$39,4,Definitely would purchase,1.72,$1.51 - $2.00,06-Oct,Variety packs (multiple flavors),3,4,2,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,Bargain,Bargain,Bargain,Acceptable,Acceptable,0,1,1,1,1,1,1,0,0,3,1,0,0,2,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
540,18-24,Female,Employed full-time,"$25,000 - $49,999",High school or less,Urban area (city),3,1,Once a week,Stress management,1,14+,Stainless steel/insulated bottles,Less than $20,3,Might or might not purchase,0.61,$0.51 - $0.75,Nov-15,Individual caps (as needed),4,4,3,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,Acceptable,Too Expensive,Too Expensive,Too Expensive,Too Expensive,0,1,0,0,0,0,1,0,1,0,0,2,0,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
541,65+,Female,Student,"$50,000 - $74,999",Some college,Urban area (city),2,2,2-3 times per week,Weight loss,2,05-Jul,Stainless steel/insulated bottles,$60-$79,1,Probably would not purchase,1.5,$1.01 - $1.50,06-Oct,Individual caps (as needed),1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,Too Cheap,Acceptable,Bargain,Bargain,Acceptable,1,0,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
542,35-44,Male,Self-employed,"$25,000 - $49,999",Bachelor's degree,Suburban area,1 (Just me),3,4-6 times per week,Weight loss,3,08-Oct,Glass bottles,Less than $20,3,Probably would not purchase,0.48,$0.25 - $0.50,06-Oct,Individual caps (as needed),3,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,Acceptable,Expensive,Expensive,Too Expensive,Expensive,1,1,0,1,0,1,0,0,1,3,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
543,25-34,Female,Self-employed,"$25,000 - $49,999",Some college,Urban area (city),1 (Just me),1,Once a week,General fitness/health,1,08-Oct,I don't carry a water bottle,$20-$39,3,Probably would purchase,0.25,$0.25 - $0.50,01-Feb,Individual caps (as needed),3,2,2,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,Too Expensive,Too Expensive,Too Expensive,Too Expensive,Too Expensive,1,0,0,0,0,1,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1
544,35-44,Female,Employed full-time,"$50,000 - $74,999",Bachelor's degree,Urban area (city),4,4,4-6 times per week,Weight loss,4,08-Oct,Stainless steel/insulated bottles,Less than $20,5,Might or might not purchase,2.26,$2.01 - $2.50,Nov-15,Monthly subscription (recurring delivery),2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,Bargain,Acceptable,Bargain,Bargain,Acceptable,1,0,0,1,0,1,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
545,35-44,Male,Employed full-time,"$150,000 - $199,999",Master's degree,Rural area,5+,3,4-6 times per week,Weight loss,3,08-Oct,Reusable plastic bottles,$80-$99,4,Definitely would purchase,2.1,$2.01 - $2.50,01-Feb,Variety packs (multiple flavors),4,4,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,Bargain,Too Cheap,Bargain,Bargain,Too Expensive,1,0,0,0,1,1,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,25-34,Female,Employed full-time,"$75,000 - $99,999",High school or less,Urban area (city),3,2,Once a week,Stress management,1,08-Oct,Stainless steel/insulated bottles,$20-$39,3,Might or might not purchase,0.59,$0.51 - $0.75,06-Oct,Monthly subscription (recurring delivery),2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,Acceptable,Acceptable,Too Expensive,Expensive,Too Expensive,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1
547,18-24,Female,Employed full-time,"$50,000 - $74,999",Bachelor's degree,Urban area (city),1 (Just me),2,4-6 times per week,Stress management,1,05-Jul,Reusable plastic bottles,Less than $20,2,Might or might not purchase,1.43,$1.01 - $1.50,03-May,Variety packs (multiple flavors),2,5,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,Too Cheap,Acceptable,Acceptable,Too Cheap,Expensive,1,1,1,1,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
548,35-44,Female,Employed full-time,"$50,000 - $74,999",Bachelor's degree,Suburban area,2,3,Rarely,General fitness/health,3,Less than 2,Stainless steel/insulated bottles,$40-$59,5,Might or might not purchase,1.02,$1.01 - $1.50,03-May,Monthly subscription (recurring delivery),1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,Too Cheap,Acceptable,Acceptable,Acceptable,Too Expensive,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,35-44,Female,Self-employed,"$75,000 - $99,999",Bachelor's degree,Urban area (city),3,3,Rarely,No specific goal,3,05-Jul,Reusable plastic bottles,$80-$99,3,Definitely would purchase,0.67,$0.51 - $0.75,01-Feb,"Multi-packs (e.g., 10-pack, 20-pack)",4,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,Acceptable,Expensive,Expensive,Too Expensive,Expensive,1,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0
550,45-54,Female,Employed full-time,"Less than $25,000",Master's degree,Suburban area,4,3,Once a week,General fitness/health,3,02-Apr,Disposable plastic bottles,$60-$79,4,Probably would not purchase,0.25,$0.25 - $0.50,06-Oct,Variety packs (multiple flavors),2,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,Too Expensive,Too Expensive,Too Expensive,Too Expensive,Too Expensive,0,1,0,1,0,0,1,1,1,0,0,3,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
551,35-44,Female,Employed part-time,"$75,000 - $99,999",Master's degree,Suburban area,1 (Just me),3,4-6 times per week,Muscle building,2,05-Jul,Reusable plastic bottles,$20-$39,4,Definitely would purchase,2.13,$2.01 - $2.50,Nov-15,Variety packs (multiple flavors),2,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Too Cheap,Bargain,Bargain,Acceptable,Acceptable,1,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
552,55-64,Female,Employed full-time,"$150,000 - $199,999",Bachelor's degree,Urban area (city),1 (Just me),3,Once a week,General fitness/health,2,Nov-13,Stainless steel/insulated bottles,$60-$79,4,Definitely would purchase,3.74,$3.01 - $4.00,06-Oct,Monthly subscription (recurring delivery),3,3,3,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,Too Cheap,Too Cheap,Bargain,Too Cheap,Bargain,1,1,0,0,1,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
553,35-44,Female,Employed full-time,"$75,000 - $99,999",Bachelor's degree,Suburban area,3,4,2-3 times per week,General fitness/health,5,Less than 2,Stainless steel/insulated bottles,Less than $20,4,Probably would purchase,1.61,$1.51 - $2.00,06-Oct,"Multi-packs (e.g., 10-pack, 20-pack)",4,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,Too Cheap,Bargain,Bargain,Acceptable,Too Expensive,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,3,0,0,2,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0
554,35-44,Female,Employed full-time,"$100,000 - $149,999",Bachelor's degree,Suburban area,2,5,2-3 times per week,No specific goal,5,05-Jul,Stainless steel/insulated bottles,$20-$39,5,Might or might not purchase,2.85,$2.51 - $3.00,01-Feb,Individual caps (as needed),4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,Too Cheap,Too Cheap,Too Cheap,Acceptable,Too Cheap,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
555,55-64,Female,Homemaker,"$75,000 - $99,999",Master's degree,Urban area (city),2,3,4-6 times per week,Muscle building,3,05-Jul,Disposable plastic bottles,$40-$59,4,Probably would not purchase,2.49,$2.01 - $2.50,Nov-15,Variety packs (multiple flavors),1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,Bargain,Too Cheap,Bargain,Bargain,Acceptable,1,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
556,25-34,Female,Student,"Less than $25,000",Bachelor's degree,Suburban area,1 (Just me),4,2-3 times per week,General fitness/health,3,08-Oct,Stainless steel/insulated bottles,Less than $20,3,Might or might not purchase,1.86,$1.51 - $2.00,06-Oct,Individual caps (as needed),3,3,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,Too Cheap,Too Cheap,Expensive,Bargain,Acceptable,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
557,18-24,Male,Unemployed,"$75,000 - $99,999",Bachelor's degree,Urban area (city),2,1,Rarely,Weight loss,1,05-Jul,Glass bottles,$60-$79,3,Might or might not purchase,2.69,$2.51 - $3.00,03-May,"Multi-packs (e.g., 10-pack, 20-pack)",2,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,Bargain,Too Cheap,Too Cheap,Bargain,Bargain,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1
558,18-24,Female,Employed full-time,"Less than $25,000",Master's degree,Suburban area,4,3,2-3 times per week,Weight loss,2,05-Jul,Reusable plastic bottles,$60-$79,4,Probably would purchase,1.18,$1.01 - $1.50,06-Oct,Monthly subscription (recurring delivery),3,3,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,Bargain,Acceptable,Bargain,Expensive,Acceptable,1,1,0,0,0,0,1,1,0,2,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
559,45-54,Female,Employed full-time,"$50,000 - $74,999",Some college,Urban area (city),5+,2,Rarely,Weight loss,2,02-Apr,Stainless steel/insulated bottles,Less than $20,3,Might or might not purchase,1.61,$1.51 - $2.00,06-Oct,Monthly subscription (recurring delivery),2,3,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,Too Cheap,Too Cheap,Expensive,Bargain,Expensive,1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
560,35-44,Male,Employed part-time,"$25,000 - $49,999",Master's degree,Suburban area,3,2,Once a week,No specific goal,1,02-Apr,Stainless steel/insulated bottles,Less than $20,4,Probably would purchase,2.22,$2.01 - $2.50,06-Oct,Individual caps (as needed),1,5,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Bargain,Bargain,Bargain,Acceptable,Acceptable,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
561,45-54,Female,Employed full-time,"Less than $25,000",Some college,Urban area (city),2,2,Once a week,Stress management,1,05-Jul,Reusable plastic bottles,$20-$39,3,Definitely would purchase,0.53,$0.51 - $0.75,01-Feb,Individual caps (as needed),3,2,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,Acceptable,Too Expensive,Too Expensive,Too Expensive,Too Expensive,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
562,25-34,Male,Student,"$25,000 - $49,999",Some college,Suburban area,1 (Just me),4,Daily,Athletic performance,3,05-Jul,Stainless steel/insulated bottles,$20-$39,4,Probably would purchase,1.52,$1.51 - $2.00,03-May,Variety packs (multiple flavors),3,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,Too Cheap,Bargain,Acceptable,Acceptable,Too Expensive,0,1,0,0,0,0,1,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
563,18-24,Male,Employed full-time,"Less than $25,000",Some college,Urban area (city),2,3,2-3 times per week,General fitness/health,3,Nov-13,Disposable plastic bottles,$60-$79,4,Might or might not purchase,0.25,$0.25 - $0.50,21+,Monthly subscription (recurring delivery),4,4,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,Too Expensive,Too Expensive,Too Expensive,Too Expensive,Too Expensive,0,1,0,0,1,0,0,1,0,0,0,3,0,2,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
